keyword,title,price,url,shipping_x,scraped_at,title_full,price_item,condition,shipping_y,marca,linha,modelo,versões,memória_interna,memória_ram,com_ranhura_para_cartão_de_memória,rede_móvel,tipo_de_conector_de_carregamento,com_conector_usb,com_conector_jack_3_5_mm,com_wi_fi,com_gps,com_bluetooth,com_nfc,com_radio,resolução_da_câmera_traseira_principal,resolução_de_vídeo_da_câmera_traseira,resolução_da_câmera_frontal_principal,características_principais_das_câmeras,resolução_das_câmeras_traseiras,abertura_do_diafragma_da_câmera_traseira,abertura_do_diafragma_da_câmera_frontal,quantidade_de_câmeras_traseiras,quantidade_de_câmeras_frontais,zoom_óptico,zoom_digital,resolução_de_vídeo_da_câmera_frontal,com_câmera,classificação_ip,com_teclado_qwerty_físico,é_resistente_à_água,é_resistente_ao_pó,é_dual_sim,quantidade_de_ranhuras_para_cartão_sim,quantidade_de_esims,tamanhos_de_cartão_sim_compatíveis,com_esim,nome_do_sistema_operacional,versão_original_do_sistema_operacional,última_versão_compatível_do_sistema_operacional,modelo_do_processador,modelo_de_gpu,quantidade_de_núcleos_do_processador,número_de_homologação_da_anatel,mês_de_lançamento,ano_de_lançamento,tamanho_da_tela,resolução_da_tela,tecnologia_da_tela,tipo_de_tela,pixels_por_polegada_da_tela,brilho_máximo_da_tela,proporção_da_tela,com_tela_tátil,tipo_de_bateria,com_carregamento_rápido,com_carregamento_sem_fio,com_bateria_removível,com_reconhecimento_facial,peso,altura_x_largura_x_profundidade,com_acelerômetro,com_sensor_de_proximidade,com_giroscópio,com_bússola,com_barômetro
iphone-13,Samsung Galaxy A35 5G Dual SIM 256GB Azul Escuro 8 GB RAM,2199,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=uhbjVdzZg5XJbc0J%2B5znNwsowi9UZyiB%2BQIWWnad3INx4lOkuZp13KSLL3zTqlq%2B7%2FP1FdEthvaw4Kria5eXpQ35BzBxCByMZ7rq5BnHvUNQakKNiuy3z3JUOvEkv6AGMxHGTMmfzBuw%2BHMB9Nzg5n4IYUU3MmgPDyTGP38TanM9kBDzf7EpFnh%2FGE9WoYrNIhWGOi5PFL917aK1GfWqk6lHGFjIo%2B0v3SwZtBrUcL0wSh%2FeJCmpLCQ14ezckk3upmdubVGFMeFt6b8nGmnrjj0ew7l1vbn%2FZQrpAiJQjRerJk5BuzakmcUQTUPJrpibOC9emaMUbDJKUYnqQ%2BGbSkpX4gTTFQUkROp2BQiPwBlzBo%2F42VUbNm2ZYHTlHmcvc%2BsLwVdvqG7VOpjlzgRxBcWosKucdr%2FFzIsho5i9om9uNbFiw8ekTSgZcx78Uq4c0%2FKRUbvMBIX1e22k7j3KxFdRsPexJD3FfVbs5QFGcYW57IRtbPNlZsucPt7v8%2B3xOh%2B3QQVhgPpeluPovXoQkb5CTPii5vRFaSFaepPABdm9qjtlP9qpMdKnEbgDSwW5u0D4j0LBqMQAPjSE%2F8tsazoLbVRopZzZo%2BRgDjsqyY6xkUrhwtTCAAyoROm9t%2B8vl61XGvk9E8JQocw9Ed8tY6htkd9bI%2Fukw5jMdko17eK4PhULGAh%2Fl1KF5HSr78wede0KUNZb4Swx6nV3gdBQ%2Bt5ZWwc14YjzXB8vyKC0WcfQMJJREmWNfb9DgdyU6T0iho360AZuMpw19p7t%2BPmHYNu6QGUb6E8Ty81LYtLU98%2Fn6OiTGwE75bPe5ps%2F%2BzGMVQsXOCzPG4hV7G4%2FzEfsmmckME%2ByR4rA7v6xCS7rtN%2F5PtG03tnRrLp%2BDFrUNmlHMSZ0lx6VJf2Voihd%2BpwwbbkcQ8jn4LE0dTISNHsiNI0uxiVZ8aJxa6D2t72WMgUHYs1Aoa35qClyfwxdGWuZgD2wXffEOYhecuAQdPMwaMocfEgCzNYErXj59VaGuXmUjCEpFbsxy3s46HIP6Gg%3D,Chegará grátis amanhã,2025-05-18 18:19:26.977070,Samsung Galaxy A35 5G Dual SIM 256GB Azul Escuro 8 GB RAM,2199,Novo  |  +50mil vendidos,"em 12x R$ 141 , 58 sem juros",Samsung,Galaxy A,A35 5G,"SM-A356E, SM-A356E/DS, SM-A356B, SM-A356B/D",256 GB,8 GB,Sim,5G,USB-C,Sim,Não,Sim,Sim,Sim,Sim,Não,50 Mpx,3840 px x 2160 px,13 Mpx,"Estabilizador de imagem, Foco Automático",50 Mpx/8 Mpx /5 Mpx,f 1.8/f 2.2/f 2.4,f 2.2,3,1,,10x,3840 px x 2160 px,Sim,IP67,Não,Sim,Sim,Sim,1,,Nano-SIM,,Android,,14,Exynos 1380,,8,235482300953,Março,2024,"6,6 """,1080 px x 2340 px,Super AMOLED,Infinity-O Display,390 dpi,1.000 cd/m²,,Sim,Íon de lítio,Sim,Não,Não,Sim,209 g,16.17 cm x 7.8 cm x 8.2 mm,Sim,Sim,Sim,Sim,Não
iphone-13,iPhone 13 Dual SIM 128 GB (product)red (Novo com caixa aberta),2999,https://www.mercadolivre.com.br/iphone-13-dual-sim-128-gb-productred-novo-com-caixa-aberta/p/MLB2016196390,Frete grátis,2025-05-18 18:19:26.977070,iPhone 13 Dual SIM 128 GB (product)red (Novo com caixa aberta),2999,Caixa aberta  |  +5 vendidos,"em 12x R$ 249 , 92 sem juros",Apple,iPhone 13,iPhone 13,"A2634, A2635, A2628, A2633, A2631, A2626",128 GB,4 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Bokeh, Modo noite, Deep fusion, HDR, Modo rajada",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112722101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,173 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,iPhone 13 Pro 128 GB grafite - Excelente (Recondicionado),3399,https://www.mercadolivre.com.br/iphone-13-pro-128-gb-grafite-excelente-recondicionado/p/MLB2000099658,Frete grátis,2025-05-18 18:19:26.977070,iPhone 13 Pro 128 GB grafite - Excelente (Recondicionado),3399,Recondicionado  |  +100 vendidos,"em 12x R$ 283 , 25 sem juros",Apple,iPhone 13,iPhone 13 Pro,"A2640, A2636, A2638, A2483, A2643",128 GB,6 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Modo retrato, Modo noite, Panorâmica, Modo rajada, Geoetiquetado",12 Mpx/12 Mpx/12 Mpx,f 2.8/f 1.8/f 1.5,f 2.2,3,1,6x,15x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Não,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112732101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,203 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,Apple iPhone 13 Pro Max (128 GB) - Dourado,6299,https://www.mercadolivre.com.br/apple-iphone-13-pro-max-128-gb-dourado/p/MLB18494230,Frete grátis,2025-05-18 18:19:26.978026,Apple iPhone 13 Pro Max (128 GB) - Dourado,6299,Novo  |  +500 vendidos,"em 12x R$ 524 , 92 sem juros",Apple,iPhone 13,iPhone 13 Pro Max,"A2645, A2643, A2484, A2641",128 GB,6 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Modo retrato, Modo noite, Panorama, Modo rajada, Geoetiquetado",12 Mpx/12 Mpx/12 Mpx,f 2.8/f 1.8/f 1.5,f 2.2,3,1,6x,15x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Não,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112432101993,Setembro,2021,"6,7 """,1284 px x 2778 px,OLED,Super Retina XDR,458 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,238 g,16.08 cm x 7.81 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,iPhone 13 Dual SIM 256 GB estelar - Bom (Recondicionado),3329,https://www.mercadolivre.com.br/iphone-13-dual-sim-256-gb-estelar-bom-recondicionado/p/MLB2000028039,Frete grátis,2025-05-18 18:19:26.978026,iPhone 13 Dual SIM 256 GB estelar - Bom (Recondicionado),3329,Recondicionado  |  +5 vendidos,"em 12x R$ 294 , 37",Apple,iPhone 13,iPhone 13,"A2634, A2635, A2628, A2633, A2631, A2626",256 GB,4 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Bokeh, Modo noite, Deep fusion, HDR, Modo rajada",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112722101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,173 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,Samsung Galaxy A25 5G Dual SIM 128Gb Azul Escuro 6Gb Ram,1570,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=GWH2e9%2BIRCadjDGYhG%2BkMrx3dbR%2B%2BMeuZCniM1ZoxfyBcPVACLQdMm7dpnihtTfy0TW3vjtyELJ1g7Dj5V6ksW2TWMCJXoxaGST007NDicWA8k1KE5mIwC6LfQ%2BcrkEP9TYEWaU9aiO7c08E6GUIFIsNoqDeS1EaDiSH2wSLCXjPNUJxxinxDO4mgxdzl8oA7OQ5tVwCsgO815YyNch2HEYnaGNyh9OZ0OveFL09A8Gw32LumpadeXub8YO2MsR7eR5O25tNFPMa%2F6LghzcBOCICofHFhYEP1idrTAKcEhqx2EYpiO841efrApvUMJiK0Wwo9c2XmscdH109D1lVheu4gBMNuWlRtFY72Wzs7hUQGrqkkTmzmavg7A1Q65Gx%2FuTUAOdf521m%2BgYDGWRljBgcu2i9pM%2BlpmiLfHvkzNUIByAPEwWN56jYK6jVItgRM0aYr%2F8WvAgRdxAop25Ov4179w5DcTeYQjnY%2BYmH2piTcFPB8OT99dfiI9nlTh8S8rOJqjhRstfe4nNO70HMKCy8mphH4HmL%2BIsAmv%2F71AcZYyh1CSTu27MmYvvvH%2BD8y9BWXApSGhuCxHg5VbzVRS5wwSBsaZkJA2871sO8V3cdjGVweSWZvoBEojLNdB5EYnPYOJIPdi2qDM1OFlj6H8pmI0%2FcGaGAds7%2FTG%2Bi8Tz0LCcFBNGhECHD%2FqLCWKGLaF%2BZvI9qMTqTKu6LRMVRPxTHfB8OmcI7P7VRrqUcvlWKMqqdVFcH1FfRc7JFg08TLiKUG4J43vu9QV%2FoWWefHuAU05%2F59HIBwWF45d8gNNRGeCKT9OBM37DuSlWVPjJYL9k9KDUjtlhvQ%2B0mf8YoCllW4InlH9CESHA5GgY%2B65NNOdWNgWTCP5WffNVexdbh1t9097BhTt1pC46qEtDXyQ5SSkm4iDL5DMfaA61JadqEMMeodiQ83s0yLA5oEMHZu%2FJnK1foh5jmhZRhB4mJMkZf2gL%2BA3OwFpj04AQdLp7YIhXgkx7VHwX9IBJZbFlYjpfCuNoaabz8PTwnAw9HQCc%3D,Chegará grátis amanhã,2025-05-18 18:19:26.978472,Samsung Galaxy A25 5G Dual SIM 128Gb Azul Escuro 6Gb Ram,1570,Novo  |  +10mil vendidos,"em 12x R$ 91 , 58 sem juros",Samsung,Galaxy A,A25 5G,,128 GB,6 GB,,5G,,,,,,,,,50 Mpx,,13 Mpx,,,,,,,,,,,,,,,Sim,2,,,,Android,,14,Exynos 1280,,,198292300953,,,"6,5 """,2340 px x 1280 px,Super AMOLED,Infinity,,,,Sim,,,,,Sim,,,,,,,
iphone-13,"Smartphone Samsung Galaxy A05s 4G 128GB 6GB RAM Câmera Traseira Tripla 50MP + 2MP + 2MP + Selfie 13MP Tela 6.7"" Preto",1198,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=ijKDnTbTQa6j%2BqjRuhtoIM8FTAM2zLH84mSGcUphiNGIslqbToaTtffMiVwY2mY3arK2QNIiMTND3j72Z1hk2JI24FFt2o2iN%2FOM8uxh%2FBysqU0Ovawj6SJwVzqnHxYGYn7WkqVVPJFRzdSDH2lBxQIfNS02cfgBpA4N9fWFzWfH0XyWKC3%2Fkt2Yc0y0KRW93IO1uLmfXc9M0KQx0AGzCuEIFNIq4BweGczij4P7LUtiiZCukw4ynBwKErEg9%2BXdBRHamwnlu5g60c5EkA1w6nv%2B%2F0kuBQA1kX0d30nlPVLr5vZ5dmtyDbH%2Flou3yMBH3xlYHOLGAMIWFPumwbpaKQS4R1RUcC8HK0h%2Bpq6GVByEspy4KzESbIWeiL73oUtU%2BMnQDiX6yVg%2BRqNwa3KMEaYa8PTvd3Xu9bEVO2No5nUaQS7BgcdDOL6RxYwnPk%2Fb%2FnzaxwGBBJoNL6XM6j5D5aUvNg%2B3oUWvULrT6GMyKOkJaodKjlD8WMPgwXDovhvinCM4qVKiVlhcFDXKrytCToXVt92BZTiqi7zr7x4dj3JHzsZ2RzfHScmkK5AdlxQhuJHRwpFjQ0G6ZBeY9p9KsMYVc5uabZ6xkqU7QAzmCxSs9hx0VEUb6yXf6QAZRQ6DCyH5cNIdJbSIYXfGFBP8pz3N7DB5Rxi8yoXlNoe%2FzN0v0c838KK1SvVii3dqOHYl2%2FN%2FslFOXO9tMr6gkJvfrCAnBXpBhvqlRNPVAac6D1rqhNjkTuktpj3%2B5NG%2F%2FmLNUxzw%2FsRDNcA8uZaKJZ%2FSb7apJ%2BGlpEYSu2k6AYAZS0cc%2B45SfBvez6KTFIOpD3KMYJeL%2B9%2BfE31nf9M21BdoRPDKS6%2BoK5Etqq5%2FNq2JG8iHJRrYgmRgdGfviJuplnZh87oJr7vrCQ%2B31y1Z6V3qV5WRmdnv%2Bd5pasE%2F%2FL9KJAl4jH7dyP6xGmIJGkjFcwLeMShxu%2F2VJWJGsqGaug8XKK5Exrf%2BPs81JWuzMv0OS%2BdV5rf3tEVn4I%2F9pNHjNNjk%2F%2FWtUayzTEf5n6ruC2SDHQcz355FX70btmMOjgDTj89%2BfP3wnYCBzr2zpm15pe%2B1m6gSIN3V%2FUbLbvpbiZYK9piocJg%3D,Frete grátis,2025-05-18 18:19:26.978472,"Smartphone Samsung Galaxy A05s 4G 128GB 6GB RAM Câmera Traseira Tripla 50MP + 2MP + 2MP + Selfie 13MP Tela 6.7"" Preto",1198,Novo  |  +50mil vendidos,"ou R$ 838 em 12x R$ 69 , 83 sem juros",Samsung,Galaxy A,A05s,,128 GB,6 GB,,4G/LTE,,Sim,,,,,Não,,50 Mpx,,,,,,,3,1,,,,,,,,,Sim,2,,,,Android,14,,Snapdragon 680,,,184262300953,,2023,"6,7 """,1080 px x 2400 px,,,393 dpi,,,Sim,,,,,,,,,,,,
iphone-13,iPhone 13 mini 512 GB azul - Excelente (Recondicionado),3579,https://www.mercadolivre.com.br/iphone-13-mini-512-gb-azul-excelente-recondicionado/p/MLB2000020023,Frete grátis,2025-05-18 18:19:26.978472,iPhone 13 mini 512 GB azul - Excelente (Recondicionado),3579,Recondicionado  |  3 vendidos,"em 12x R$ 316 , 48",Apple,iPhone 13,iPhone 13 mini,"A2626, A2630, A2176, A2631, A2398, A2399, A2628",512 GB,4 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Modo retrato, Bokeh, Modo noite, Modo rajada, Panorama",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Não,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112752101993,Setembro,2021,"5,4 """,1080 px x 2340 px,OLED,Super Retina XDR,476 dpi,1.200 cd/m²,19.5:5,Sim,Íon de lítio,Sim,Sim,Não,Sim,140 g,13.15 cm x 6.42 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,iPhone 13 mini 128 GB meia-noite - Bom (Recondicionado),2749,https://www.mercadolivre.com.br/iphone-13-mini-128-gb-meia-noite-bom-recondicionado/p/MLB2000022523,Frete grátis,2025-05-18 18:19:26.978472,iPhone 13 mini 128 GB meia-noite - Bom (Recondicionado),2749,Recondicionado  |  +5 vendidos,"em 12x R$ 264 , 22",Apple,iPhone 13,iPhone 13 mini,"A2626, A2630, A2176, A2631, A2398, A2399, A2628",128 GB,4 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Modo retrato, Bokeh, Modo noite, Modo rajada, Panorama",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Não,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112752101993,Setembro,2021,"5,4 """,1080 px x 2340 px,OLED,Super Retina XDR,476 dpi,1.200 cd/m²,19.5:5,Sim,Íon de lítio,Sim,Sim,Não,Sim,140 g,13.15 cm x 6.42 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,iPhone 13 Pro Max 128 GB azul-sierra - Excelente (Recondicionado),3988,https://www.mercadolivre.com.br/iphone-13-pro-max-128-gb-azul-sierra-excelente-recondicionado/p/MLB2000085172,Frete grátis,2025-05-18 18:19:26.978472,iPhone 13 Pro Max 128 GB azul-sierra - Excelente (Recondicionado),3988,Recondicionado  |  +100 vendidos,"em 12x R$ 332 , 33 sem juros",Apple,iPhone 13,iPhone 13 Pro Max,"A2645, A2643, A2484, A2641",128 GB,6 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Modo retrato, Modo noite, Panorama, Modo rajada, Geoetiquetado",12 Mpx/12 Mpx/12 Mpx,f 2.8/f 1.8/f 1.5,f 2.2,3,1,6x,15x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Não,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112432101993,Setembro,2021,"6,7 """,1284 px x 2778 px,OLED,Super Retina XDR,458 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,238 g,16.08 cm x 7.81 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,iPhone 13 Pro 1 TB verde-alpino - Excelente (Recondicionado),4850,https://www.mercadolivre.com.br/iphone-13-pro-1-tb-verde-alpino-excelente-recondicionado/p/MLB2000044625,Frete grátis,2025-05-18 18:19:26.979619,iPhone 13 Pro 1 TB verde-alpino - Excelente (Recondicionado),4850,Recondicionado  |  2 vendidos,"em 12x R$ 404 , 17 sem juros",Apple,iPhone 13,iPhone 13 Pro,"A2640, A2636, A2638, A2483, A2643",1 TB,6 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Modo retrato, Modo noite, Panorâmica, Modo rajada, Geoetiquetado",12 Mpx/12 Mpx/12 Mpx,f 2.8/f 1.8/f 1.5,f 2.2,3,1,6x,15x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Não,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112732101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,203 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,iPhone 13 Pro Max 256 GB grafite - Excelente (Recondicionado),4574,https://www.mercadolivre.com.br/iphone-13-pro-max-256-gb-grafite-excelente-recondicionado/p/MLB2000153400,Frete grátis,2025-05-18 18:19:26.979619,iPhone 13 Pro Max 256 GB grafite - Excelente (Recondicionado),4574,Recondicionado  |  +50 vendidos,"em 12x R$ 381 , 23 sem juros",Apple,iPhone 13,iPhone 13 Pro Max,"A2645, A2643, A2484, A2641",256 GB,6 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Modo retrato, Modo noite, Panorama, Modo rajada, Geoetiquetado",12 Mpx/12 Mpx/12 Mpx,f 2.8/f 1.8/f 1.5,f 2.2,3,1,6x,15x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Não,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112432101993,Setembro,2021,"6,7 """,1284 px x 2778 px,OLED,Super Retina XDR,458 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,238 g,16.08 cm x 7.81 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,Apple iPhone 13 (512 GB) - Azul,4999,https://www.mercadolivre.com.br/apple-iphone-13-512-gb-azul/p/MLB18500848,Frete grátis,2025-05-18 18:19:26.979619,Apple iPhone 13 (512 GB) - Azul,4999,Novo  |  +50 vendidos,"em 12x R$ 416 , 58 sem juros",Apple,iPhone 13,iPhone 13,"A2634, A2635, A2628, A2633, A2631, A2626",512 GB,4 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Bokeh, Modo noite, Deep fusion, HDR, Modo rajada",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112722101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,173 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,iPhone 13 Dual SIM 512 GB estelar - Excelente (Recondicionado),3709,https://www.mercadolivre.com.br/iphone-13-dual-sim-512-gb-estelar-excelente-recondicionado/p/MLB2000048825,Frete grátis,2025-05-18 18:19:26.979619,iPhone 13 Dual SIM 512 GB estelar - Excelente (Recondicionado),3709,Recondicionado  |  +5 vendidos,"em 12x R$ 327 , 98",Apple,iPhone 13,iPhone 13,"A2634, A2635, A2628, A2633, A2631, A2626",512 GB,4 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Bokeh, Modo noite, Deep fusion, HDR, Modo rajada",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112722101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,173 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,iPhone 13 Pro Max 512 GB verde-alpino - Excelente (Recondicionado),4790,https://www.mercadolivre.com.br/iphone-13-pro-max-512-gb-verde-alpino-excelente-recondicionado/p/MLB2000132764,Frete grátis,2025-05-18 18:19:26.979619,iPhone 13 Pro Max 512 GB verde-alpino - Excelente (Recondicionado),4790,Recondicionado  |  1 vendido,"em 12x R$ 399 , 17 sem juros",Apple,iPhone 13,iPhone 13 Pro Max,"A2645, A2643, A2484, A2641",512 GB,6 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Modo retrato, Modo noite, Panorama, Modo rajada, Geoetiquetado",12 Mpx/12 Mpx/12 Mpx,f 2.8/f 1.8/f 1.5,f 2.2,3,1,6x,15x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Não,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112432101993,Setembro,2021,"6,7 """,1284 px x 2778 px,OLED,Super Retina XDR,458 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,238 g,16.08 cm x 7.81 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
